molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8710>,CCC1CCC2(C)CCC(C)CCC2CC1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8620>,CCOC(=O)C(C=O)CCCCl,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8580>,CCOC(=O)C(C)(CC)CCC(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b84e0>,CC1C(C=O)C2CC1C1CS(=O)(=O)CC21C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8440>,COC(C)(CC=O)CC1CCCCS1(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8260>,COC(=O)C(C)C(C(=O)OC)C(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8170>,CCC1(C)CC(C)(CC#N)CC(C)(C)C1=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b88f0>,CCC1C(C2CC(C)C(=O)C(=O)O2)CCC1(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8ee0>,CCCCCC(CN(C)C)OC(=O)OCCCC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8080>,CC1C(C)(C)CCC1(C#N)CC(=O)S(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8d00>,CC(C)CCCC(CCC#N)CC(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8df0>,CCC1(C(C(=O)N(C)C)N(C)C=O)COC(=O)OC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8c10>,CCC1C2N(C)CCC3(CC3)S(=O)(=O)C12C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8a30>,CCCCC(C)C(C(=O)OCCC)S(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8b20>,COCC(C=O)C(C)(C)CC(=O)C(C)C(C)C=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8940>,CC(=O)CC(C=O)CC1C(=O)C(C)(C)CCC1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8850>,CCCS(=O)(=O)C1(C)C2CC3(C)CCCC231,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8670>,CCCC(Cl)C(CC)OC(=O)OCC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b85d0>,CC(=O)C1CC(=O)C(C)CCC1C(C#N)C=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8530>,CCCCCOC(=O)OC1CCC(CN(C)C)O1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8490>,CC1CCC(=O)C(C#N)CC(=O)C1(C)C=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8350>,CCCCCOC(C(=O)CCC)C(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b83a0>,CC(C)COC(=O)CCCC1C(=O)CCC1=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b8760>,CCC1CC(CC)C2C3CC(CC3C(C)C(=O)OC)C12,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b82b0>,CC1CCC(=O)C1(C)CB1OC(C)(C)C(C)(C)O1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b80d0>,CCC1(C)CCCCC(C)(CC#N)C(C)(C)C1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1f30>,CCCCC1CCCC1CC(C)C#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1e40>,CCCC1(C(C)C)CC(C)OC(=O)C(C)C1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1d50>,COC(=O)OCCCOCC(C)(C(C)=O)N(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1c60>,CCCC1C2OC(=O)OC2C(COC)N1CC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1b70>,CCCCCC(C)CCC(C(C)=O)C(C)C#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1a80>,CCCC(C(C(C)CC)C(C)(C)C)C(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1990>,CCCC(C)C(=O)C(C=O)C1CC1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b18a0>,CCCC1CCC2CC2C1CS(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b17b0>,CCC(C#N)(CC(C)C)CC1CC2CCC1C2,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b16c0>,CCCN(C)C1CCOC(=O)OC2OCCC21C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b15d0>,CCC1C(C)C1(COC)CC(C)CCC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b14e0>,CCCS(=O)(=O)C1C(C)(C)C12CCCC2,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b13f0>,CCCCC(CC(C#N)C(C)=O)C(C)CC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1300>,CCCCCOC12CN(C)C1(C=O)COC(=O)O2,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1210>,CCC(CC(C)CCCCCCC#N)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1120>,CCC(CC(C)C(C)C(C)C)C(C)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1030>,CCCCCC(=O)CCC(=O)C(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1f80>,CCC(C)C(=O)OCC(C(=O)OC)C(C)C=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b81c0>,CCC(CC)CCCC(=O)C(C)(C)S(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1da0>,CC1OCCC12OC(=O)OC2(C)CC1CN1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1cb0>,CC(C#N)CCC(C)CC1CCC(C)C(C)C1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1bc0>,CCCCCCCCC(C)C(C)CS(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1e90>,CC1C(=O)S(=O)(=O)C2(C)C(C)CCC2C1(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1ad0>,CCOOC1(C=O)CC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b19e0>,CC1C2CCS(=O)(=O)C(C)C(CN1C)C(=O)C2,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1800>,CC1CC(C)(C=O)C(C2CCC2)C1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1710>,CCCC1CCC(=O)C2CCCC12,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1620>,CC12CC1C(N1CC1)C21COC(=O)O1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1530>,CC(C)CCCCC1(CC#N)CCC(C)CC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1440>,CCC(CC)CC(C)CCCCCS(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1350>,CCCC(C(C)C#N)C1CCCCC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1260>,COC(=O)CC(CCC=O)CCCC(C)C=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1170>,CC(=O)CC(=O)CCCCCCS(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b1080>,CCCCCCSCCC(CCCC#N)C(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232530>,CCCC1CCC(OCC(=O)OCCC#N)C1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9762326c0>,CCCCCC(CC)CC(C)C(C)(C)CC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232670>,CC(C)CCC1C2CCC3C(C23C)S1(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232ee0>,CCCCC(C)(CCC)OCS(=O)(=O)CCC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232df0>,CC1CCCCC2(C)CC(C)CC(C)(C1)C2,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232d00>,CC1C2C3(C=O)CCCC3OC12C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232c10>,CC(C)CC(CC=O)CC(CC#N)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232940>,CCCCCS(=O)(=O)CCC(=O)CC(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232120>,CCCCCC(C)OCCC(=O)C(CCCC)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232030>,CCC(CCC#N)CCC(=O)OC(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9762320d0>,CCC(CC(C)CCCC#N)C(C)C(C)(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9762324e0>,CCCCC(CCCS(=O)(=O)CC)CC(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232f30>,CCC1C2CCCCC2(C)C1C1CCCC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232e40>,CCC1CC2CC(CCS(=O)(=O)C2)C1CC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232d50>,CCCCCCCCCC(C=O)CCCC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232c60>,CC(C)CC1(C)CCC(=O)C2CCC2CC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701b18f0>,CC(OC(=O)CC#N)C1(C#N)CC1S(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232ad0>,CCC1C(C)CC2CC(C(C)C2=O)C1(C)C#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232a30>,CCC1(C(C)C)CCCC1CCC(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232990>,CCC1(C)CCC(CC)(C(C)C)C1(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb976232b70>,CC(CCC#N)CC(N(C)C)C1(C)COC(=O)O1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8030>,CCC1(S(C)(=O)=O)CC(CC2CC2)CC1=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9762328f0>,COC(=O)C1CC(C(=O)OC=O)CCC2C(=O)OC(=O)C12,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8080>,CC1CC2(COC(=O)C(C)(F)F)CC3CCC12C3,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8120>,CCC1CCC2(CCC(=O)OC2)C1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8170>,CCC(C)C(CC)CC(C)C(C=O)CC(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e81c0>,CCC(C)CC(=O)OCCCCCCC(=O)OCC(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e80d0>,CCC(C#N)C1(S(C)(=O)=O)CC(=O)CC1(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8260>,CCCC(CCC)CCCC(C)C(C)C#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e82b0>,CCC1CCC(C)CC(=O)CC(C=O)CC1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8300>,CCC1CC(C=O)C(C)C(=O)OC1(C)CC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8350>,CCC(C)OCCCCS(=O)(=O)C1CC(=O)O1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e83a0>,CCCCCCC(C)(CC#N)CCC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e83f0>,CCC(OC(C)=O)OC(=O)C(C)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8440>,CCC1(C#N)C(C2COCC2C)CS1(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8490>,CCC(C)CC(C)(C)C(C)(CC)C(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e84e0>,CCCC(C)CCS(=O)(=O)CC(C=O)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8530>,CCCCCCC(=O)OC(C)(C=O)CC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8210>,CCCC(C)(CC)OB=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e85d0>,CCC(C#N)CCC(OC)OC(=O)OC(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8620>,CCCOC(=O)OCOC(C)CCCCC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8670>,CCC12CCCC1S(=O)(=O)C2CCCC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e86c0>,CC(CC(=O)C=O)CC(=O)C(C)(C)CCC#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8710>,CCCCS(=O)(=O)C(CCC)C(CC)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8580>,CCC(C(=O)CC(=O)C(C)=O)C(CC)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e87b0>,CCCC(CC=O)OC(=O)OC1CCOC1C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8800>,CCCCCCOCCC(=O)C(=O)C(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8760>,CCC(CC=O)(CS(C)(=O)=O)C(C)(C#N)C#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e88a0>,CCCC(=O)CCC(CCC(=O)OC)C(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e88f0>,CCCC(CC)(C(=O)CC)C(C)CCCC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8940>,CCC(C)(CC(CC#N)C(=O)OC)C(C)C=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8990>,CCCCC(CC(C)C)(C(=O)OCC)C(=O)OCC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8850>,CC1C2C(CC3C(C#N)CC2S3(=O)=O)S1(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e89e0>,CC(C#N)OC1(C=O)CC2CC2(C)S1(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8a80>,COC(C#N)CC(C)OC(=O)OC(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8a30>,CC1CCC2C(C)(C(C)C)CC(C)(C)C(C)(C)C2(C)C1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8b20>,CCC12OC(=O)OCC1(OC)CC(=O)C2(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8b70>,CCC1(C(C)CC(C)C)CC2CCC1(C=O)C2,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8bc0>,CCCOC(=O)OC(CCOCC)CC(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8c10>,CCCC(=O)OC(=O)C(CCC)SSOC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8c60>,CCCCCCC1(OC)COC(=O)OC1(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8cb0>,CCC(CC1C(C)CCC1C)C(C=O)CC#N,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8ad0>,CC(C)CCC(C)C(C)(C=O)OCS(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8d50>,CCCCC(CCC=O)C(CC)S(=O)(=O)CC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8da0>,COC(=O)CC(C)C(=O)CCC(C)CCC=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8d00>,CC1CCOC(=O)OC(C)(CN(C)C)C1(C#N)CN(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8e40>,CCC(C)C(=O)CCC(CC)S(=O)(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8e90>,CC1CCCC2C1S(=O)(=O)C(C)CC2(C)C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8ee0>,CCC(C#N)CCC1CCC(C=O)OC(=O)O1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8df0>,CCC(C)(C)C(=O)OC(C)(C)CCC1(C)CCCC1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8f80>,CCC(=O)CC(C)(C)CCCC(C)C(=O)CC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701d6030>,CCC(C)(C=O)C1C(C)C(C)C2CC(C)C21,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701d6080>,COCC1(C)CCCCC2CCOC(=O)OC21C,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701d60d0>,CCCC(C)CCCCCC(C)CC(=O)OC,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701e8f30>,CC1CC(C)(CCC=O)C1CC(=O)S(C)(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701d6120>,CC(=O)OC1(C)C(=O)CCC(C)C(C)S1(=O)=O,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701d6170>,COC1CC2(C(C)C)CC(C)S(=O)(=O)C2(C)C1,5.0,0.996,1.0,0.941
<rdkit.Chem.rdchem.Mol object at 0x7fb9701d6210>,COC1CCC2C(CCC=O)C(=O)CCC12C,5.0,0.996,1.0,0.941
