molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7feee7d9d4e0>,CCOC(=O)C(=O)C(C)(C)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7d9d3f0>,CCCCC(CC)CCC(=O)OCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7d9d300>,CCCOC(=O)CCC(C(C)=O)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7d9d210>,CCCOC(=O)C(C)CCCC(=O)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7d9d120>,CC1C(=O)C(C#N)C2C(C)C12C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7d9d030>,CCC1(C)C(=O)OC(C(=O)OC)C1C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb544e0>,CCCC(=O)C(C)(C#N)C(C)CCC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54670>,COC(=O)C(CC(=O)C(C)C)C(C)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54620>,CC1C2(C)CC(C)(C=O)CC(=O)C12CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54f80>,CCCSCC(=O)C1(C)CC1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54e90>,CNC1=CSC=C[C@H]1N(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54da0>,COC(=O)OCCC(C=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54cb0>,CCC(SC)C(C#N)CCF,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54bc0>,COCC(C)(C)COC(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54350>,CC1C(=O)OC2(C)C(=O)OC(=O)CCC12,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7da4620>,CCC(=O)C(C)CSSC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb542b0>,CCCC(C)C(CCC)CC(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54030>,CC1CN(C=O)CC2(C)CC(=O)CC12,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54490>,COCC1(C)C(=O)C(=O)CC1C(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54ee0>,CC1COC(=O)OC1CCCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54df0>,CCC1CC(C)(C)C2(C)CC1OC2=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54d00>,COCCOCCOCCOCCO[Si](C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54c10>,CCCCCC(C)CCCOC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb548f0>,CC(=O)C(C#N)(C(=O)CC=O)C(C)(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54a80>,CC(=O)OC(=O)C(C)C(F)(F)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb549e0>,CCC(C1CC1)C(C)C(C)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54940>,COP(=O)(OC)C(C)CC(=O)OC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb548a0>,CCCC(C)(CC(C)=O)C1(CC#N)CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1030>,CCCC(C)(CCC(=O)OC)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1080>,CCCC(CC)(CC)CCC(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc10d0>,CCCCCC1(C(=O)OC)CC1C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1120>,CCCC(CC)(CC(C)C=O)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1170>,COC(=O)CC(C)(CCCl)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc11c0>,CCOC(=O)CC1(C(C)C)CCC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1210>,CCCCCC(CC)C(CC)CCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1260>,CCCCCC(CCC)C(C)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc12b0>,CC(C)CC(C(=O)C#N)C(C)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1300>,CCCCC1(C)CC(CC=O)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1350>,CCC(CC=O)CC(C)C(C#N)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc13a0>,CC(C)CC1CCC(C)(C)C(=O)O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc13f0>,CCCCCC(C)CC(C#N)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1440>,CC(C)CC(C=O)(CCC=O)C(C)C#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1490>,CCCC(C#N)CCCC(C)(F)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc14e0>,CC(C)(C)C1C2CC(C(=O)O2)C1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1530>,CCCCC12COC(=O)C(CC1C)C2=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1580>,CCC(C#N)(CC)CCCSC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc15d0>,CCC(C)(C)C(=O)C(C)(C=O)C1CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1620>,CCO[Si](OCC)(OCC)C(CC)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feeeeb54b20>,CC(=O)C(C)(C=O)C1(CC=O)OC(=O)C(=O)O1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc16c0>,CCC(CC(=O)OC)C(C=O)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1710>,CCC(C)(C)C(C)OC(=O)C(C)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1760>,CCCC(C)(C(C)=O)C(CC=O)C(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc17b0>,CC(=O)CC(CCC(C)(C)C)OC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1800>,CCC1(CC(=O)CC2(C=O)OC2C)CC1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1850>,CCCC(C)CCC(C#N)CC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc18a0>,CCCCCCCC(CC)C(=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc18f0>,CCC12CCCC(CC)(C(=O)O1)C2C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1940>,CCCCC(C)(C=O)C(=O)C(=O)COC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1990>,CCCCC(CC(C)CC)C(=O)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc19e0>,CCC1C(C)CC2(CC)C(=O)OC12C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1a30>,CCCCC(CC)CCC(=O)CC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1a80>,CCCC(CC)CC(C)C(C#N)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1ad0>,CC(=O)CC(C)CC(C)(C)CC(=O)C=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1b20>,CCCCC(C#N)CC(C)C(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1b70>,CCCC(C)C(=O)C(C)(C#N)CCC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1bc0>,CCCC(=O)C(=O)CC(C)C(=O)OCC#N,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1c10>,C#CC1=C(C=C)SC=CS1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1c60>,CCCCC(C)(CCF)C(F)(F)F,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1cb0>,CC1CC2(C)CC(=O)CC(C)(C1)C2,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1d00>,CCCCC(CC(C)(C)C#N)C(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1d50>,CCCCC(C)P(C)CC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1da0>,CCCC(C(=O)OC)C1CCC1CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1df0>,CCCCC1(C(C(C)=O)C(C)C)CO1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1e40>,CCCCCC(=O)CCC(C)(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1e90>,CC1C(=O)OC(C)(CC#N)C(C)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1ee0>,CCCCCC1C(CC)C1OC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1670>,CCCC1(Cl)CCCC1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1f80>,CCCC(=O)CCC(C)C(C#N)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5030>,CCC(C)N(CC(=O)OC)CC(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5080>,CCCC1OC(=O)C(C)(CC)C(=O)C1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd50d0>,CC(=O)C1CC(=O)CC(C#N)(C=O)CC1=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5120>,CCCC(CC)CCCC(C)(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5170>,CC1CC(C)(C23CC2OC(=O)O3)N1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd51c0>,CCCCCC(=O)CCCCOC(C)=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5210>,CCC1(CC(F)(F)F)CC1(C=O)OC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5260>,CCCC(C)(C)OC(=O)CCSC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd52b0>,CC(C=O)C(=O)C1(CC#N)CC(C)(C)C1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5300>,CC1C2CC(C)(C)C2CC1(C)C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5350>,CCC(C)C(C)C(=O)C(C)(CC)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd53a0>,CCC1(C)OC(=O)CCC1C(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd53f0>,COC(=O)C(C)(C(C)(C)C)C1(C)CCO1,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5440>,CCC[B]C1CCC(C)(C)CC1C,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5490>,CC(=O)OCCC(C)(C)CC(C)(C)CC=O,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dc1f30>,CCC(=O)C1(C=O)CCC(=O)C(=O)C1(C)CC,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5530>,CCC1(CC)N2CCCC(C)(C2)C12CO2,0.0,0.997,0.97,0.908
<rdkit.Chem.rdchem.Mol object at 0x7feee7dd5580>,CC(C)CCC1CC1(Cl)Cl,0.0,0.997,0.97,0.908
